"Scope","Title","InternalName","TypeAsString"
"/sites/FinanceDepartment/ARDocs","Edit","Edit","Computed"
"/sites/FinanceDepartment/ARDocs","owshiddenversion","owshiddenversion","Integer"
"/sites/FinanceDepartment/ARDocs","UI Version","_UIVersion","Integer"
"/sites/FinanceDepartment/ARDocs","Version","_UIVersionString","Text"
"/sites/FinanceDepartment/ARDocs","Instance ID","InstanceID","Integer"
"/sites/FinanceDepartment/ARDocs","Order","Order","Number"
"/sites/FinanceDepartment/ARDocs","GUID","GUID","Guid"
"/sites/FinanceDepartment/ARDocs","Workflow Version","WorkflowVersion","Integer"
"/sites/FinanceDepartment/ARDocs","Workflow Instance ID","WorkflowInstanceID","Guid"
"/sites/FinanceDepartment/ARDocs","Source Version (Converted Document)","ParentVersionString","Lookup"
"/sites/FinanceDepartment/ARDocs","Source Name (Converted Document)","ParentLeafName","Lookup"
"/sites/FinanceDepartment/ARDocs","Document Concurrency Number","DocConcurrencyNumber","Lookup"
"/sites/FinanceDepartment/ARDocs","Document Stream Hash","StreamHash","Lookup"
"/sites/FinanceDepartment/ARDocs","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/ARDocs","Title","Title","Text"
"/sites/FinanceDepartment/ARDocs","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/ARDocs","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/ARDocs","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/ARDocs","Merge","Combine","Computed"
"/sites/FinanceDepartment/ARDocs","Relink","RepairDocument","Computed"
"/sites/FinanceDepartment/ARDocs","Actions Disabled by Policy","PolicyDisabledUICapabilities","Computed"
"/sites/FinanceDepartment/ARDocs","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/ARDocs","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/ARDocs","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/ARDocs","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/ARDocs","Description","_ExtendedDescription","Note"
"/sites/FinanceDepartment/ARDocs","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/AccountsReceivable","Content Type ID","ContentTypeId","ContentTypeId"
"/sites/FinanceDepartment/AccountsReceivable","Approver Comments","_ModerationComments","Note"
"/sites/FinanceDepartment/AccountsReceivable","Name","FileLeafRef","File"
"/sites/FinanceDepartment/AccountsReceivable","Document Modified By","Modified_x0020_By","Text"
"/sites/FinanceDepartment/AccountsReceivable","Document Created By","Created_x0020_By","Text"
"/sites/FinanceDepartment/AccountsReceivable","File Type","File_x0020_Type","Text"
"/sites/FinanceDepartment/AccountsReceivable","HTML File Type","HTML_x0020_File_x0020_Type","Text"
"/sites/FinanceDepartment/AccountsReceivable","Source URL","_SourceUrl","Text"
"/sites/FinanceDepartment/AccountsReceivable","Shared File Index","_SharedFileIndex","Text"
"/sites/FinanceDepartment/AccountsReceivable","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/AccountsReceivable","Title","Title","Text"
"/sites/FinanceDepartment/AccountsReceivable","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/AccountsReceivable","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/AccountsReceivable","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/AccountsReceivable","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/AccountsReceivable","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/AccountsReceivable","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/AccountsReceivable","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/AccountsReceivable","Description","_ExtendedDescription","Note"
"/sites/FinanceDepartment/AccountsReceivable","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/AccountsReceivable","Report Type","ReportType","Choice"
"/sites/FinanceDepartment/AccountsReceivable","Document Date","DocDate","DateTime"
"/sites/FinanceDepartment/AccountsReceivable","Packet Number","PacketNumber","Text"
"/sites/FinanceDepartment/AccountsReceivable","Batch","Batch","Text"
"/sites/FinanceDepartment/AccountsReceivable","Document ID Value","_dlc_DocId","Text"
"/sites/FinanceDepartment/AccountsReceivable","Document ID","_dlc_DocIdUrl","URL"
"/sites/FinanceDepartment/AccountsReceivable","Persist ID","_dlc_DocIdPersistId","Boolean"
"/sites/FinanceDepartment/AccountsReceivable","Fiscal Year","Fiscal_x0020_Year","Text"
"/sites/FinanceDepartment/AccountsReceivable","ID","ID","Counter"
"/sites/FinanceDepartment/AccountsReceivable","Content Type","ContentType","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Created","Created","DateTime"
"/sites/FinanceDepartment/AccountsReceivable","Created By","Author","User"
"/sites/FinanceDepartment/AccountsReceivable","Modified","Modified","DateTime"
"/sites/FinanceDepartment/AccountsReceivable","Modified By","Editor","User"
"/sites/FinanceDepartment/AccountsReceivable","Has Copy Destinations","_HasCopyDestinations","Boolean"
"/sites/FinanceDepartment/AccountsReceivable","Copy Source","_CopySource","Text"
"/sites/FinanceDepartment/AccountsReceivable","Approval Status","_ModerationStatus","ModStat"
"/sites/FinanceDepartment/AccountsReceivable","URL Path","FileRef","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Path","FileDirRef","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Modified","Last_x0020_Modified","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Created","Created_x0020_Date","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","File Size","File_x0020_Size","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Item Type","FSObjType","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Sort Type","SortBehavior","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Effective Permissions Mask","PermMask","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Principal Count","PrincipalCount","Computed"
"/sites/FinanceDepartment/AccountsReceivable","ID of the User who has the item Checked Out","CheckedOutUserId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Is Checked out to local","IsCheckedoutToLocal","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Checked Out To","CheckoutUser","User"
"/sites/FinanceDepartment/AccountsReceivable","Unique Id","UniqueId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Document Parent Identifier","ParentUniqueId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Client Id","SyncClientId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","ProgId","ProgId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","ScopeId","ScopeId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Virus Status","VirusStatus","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Checked Out To","CheckedOutTitle","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Check In Comment","_CheckinComment","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Checked Out To","LinkCheckedOutTitle","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Edit Menu Table Start","_EditMenuTableStart","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Edit Menu Table Start","_EditMenuTableStart2","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Edit Menu Table End","_EditMenuTableEnd","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Name","LinkFilenameNoMenu","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Name","LinkFilename","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Name","LinkFilename2","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Type","DocIcon","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Server Relative URL","ServerUrl","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Encoded Absolute URL","EncodedAbsUrl","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Name","BaseName","Computed"
"/sites/FinanceDepartment/AccountsReceivable","File Size","FileSizeDisplay","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Property Bag","MetaInfo","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Level","_Level","Integer"
"/sites/FinanceDepartment/AccountsReceivable","Is Current Version","_IsCurrentVersion","Boolean"
"/sites/FinanceDepartment/AccountsReceivable","Item Child Count","ItemChildCount","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Folder Child Count","FolderChildCount","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Restricted","Restricted","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Originator Id","OriginatorId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","NoExecute","NoExecute","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Content Version","ContentVersion","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Label setting","_ComplianceFlags","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Retention label","_ComplianceTag","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Retention label Applied","_ComplianceTagWrittenTime","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Label applied by","_ComplianceTagUserId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Item is a Record","_IsRecord","Computed"
"/sites/FinanceDepartment/AccountsReceivable","BLOB Sequence Number","BSN","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","List Schema Version","_ListSchemaVersion","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Dirty","_Dirty","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Parsable","_Parsable","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","StubFile","_StubFile","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","HasEncryptedContent","_HasEncryptedContent","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","HasUserDefinedProtection","_HasUserDefinedProtection","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Access Policy","AccessPolicy","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","VirusStatus","_VirusStatus","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","VirusVendorID","_VirusVendorID","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","VirusInfo","_VirusInfo","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Comment settings","_CommentFlags","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Comment count","_CommentCount","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Like count","_LikeCount","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Rights Management Template Id","_RmsTemplateId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Sensitivity Label Id","_IpLabelId","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Sensitivity","_DisplayName","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Sensitivity Label Assignment Method","_IpLabelAssignmentMethod","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","A2OD Mount Count","A2ODMountCount","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Expiration Date","_ExpirationDate","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","IpLabelHash","_IpLabelHash","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","IpLabelPromotionCtagVersion","_IpLabelPromotionCtagVersion","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","App Created By","AppAuthor","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","App Modified By","AppEditor","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Total Size","SMTotalSize","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Last Modified Date","SMLastModifiedDate","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Total File Stream Size","SMTotalFileStreamSize","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Total File Count","SMTotalFileCount","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Select","SelectTitle","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Select","SelectFilename","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Edit","Edit","Computed"
"/sites/FinanceDepartment/AccountsReceivable","owshiddenversion","owshiddenversion","Integer"
"/sites/FinanceDepartment/AccountsReceivable","UI Version","_UIVersion","Integer"
"/sites/FinanceDepartment/AccountsReceivable","Version","_UIVersionString","Text"
"/sites/FinanceDepartment/AccountsReceivable","Instance ID","InstanceID","Integer"
"/sites/FinanceDepartment/AccountsReceivable","Order","Order","Number"
"/sites/FinanceDepartment/AccountsReceivable","GUID","GUID","Guid"
"/sites/FinanceDepartment/AccountsReceivable","Workflow Version","WorkflowVersion","Integer"
"/sites/FinanceDepartment/AccountsReceivable","Workflow Instance ID","WorkflowInstanceID","Guid"
"/sites/FinanceDepartment/AccountsReceivable","Source Version (Converted Document)","ParentVersionString","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Source Name (Converted Document)","ParentLeafName","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Document Concurrency Number","DocConcurrencyNumber","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Document Stream Hash","StreamHash","Lookup"
"/sites/FinanceDepartment/AccountsReceivable","Merge","Combine","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Relink","RepairDocument","Computed"
"/sites/FinanceDepartment/AccountsReceivable","Actions Disabled by Policy","PolicyDisabledUICapabilities","Computed"
"/sites/FinanceDepartment/AccountsPayable_Archive","Content Type ID","ContentTypeId","ContentTypeId"
"/sites/FinanceDepartment/AccountsPayable_Archive","Approver Comments","_ModerationComments","Note"
"/sites/FinanceDepartment/AccountsPayable_Archive","Name","FileLeafRef","File"
"/sites/FinanceDepartment/AccountsPayable_Archive","Document Modified By","Modified_x0020_By","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Document Created By","Created_x0020_By","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","File Type","File_x0020_Type","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","HTML File Type","HTML_x0020_File_x0020_Type","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Source URL","_SourceUrl","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Shared File Index","_SharedFileIndex","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Title","Title","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/AccountsPayable_Archive","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/AccountsPayable_Archive","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/AccountsPayable_Archive","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/AccountsPayable_Archive","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/AccountsPayable_Archive","Description","_ExtendedDescription","Note"
"/sites/FinanceDepartment/AccountsPayable_Archive","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Report Type","ReportType","Choice"
"/sites/FinanceDepartment/AccountsPayable_Archive","Document Date","DocDate","DateTime"
"/sites/FinanceDepartment/AccountsPayable_Archive","Packet Number","PacketNumber","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Batch","Batch","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Document ID Value","_dlc_DocId","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Document ID","_dlc_DocIdUrl","URL"
"/sites/FinanceDepartment/AccountsPayable_Archive","Persist ID","_dlc_DocIdPersistId","Boolean"
"/sites/FinanceDepartment/AccountsPayable_Archive","Month","Month","Calculated"
"/sites/FinanceDepartment/AccountsPayable_Archive","Fiscal Year","Fiscal_x0020_Year","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Modified","Modified","DateTime"
"/sites/FinanceDepartment/AccountsPayable_Archive","Created","Created","DateTime"
"/sites/FinanceDepartment/AccountsPayable_Archive","ID","ID","Counter"
"/sites/FinanceDepartment/AccountsPayable_Archive","Content Type","ContentType","Computed"
"/sites/FinanceDepartment/AccountsPayable_Archive","Created By","Author","User"
"/sites/FinanceDepartment/AccountsPayable_Archive","Modified By","Editor","User"
"/sites/FinanceDepartment/AccountsPayable_Archive","Has Copy Destinations","_HasCopyDestinations","Boolean"
"/sites/FinanceDepartment/AccountsPayable_Archive","Copy Source","_CopySource","Text"
"/sites/FinanceDepartment/AccountsPayable_Archive","Approval Status","_ModerationStatus","ModStat"
"/sites/FinanceDepartment/AccountsPayable_Archive","URL Path","FileRef","Lookup"
"/sites/FinanceDepartment/AccountsPayable_Archive","Path","FileDirRef","Lookup"
"/sites/FinanceDepartment/AccountsPayable_Archive","Modified","Last_x0020_Modified","Lookup"
"/sites/FinanceDepartment/AccountsPayable_Archive","Created","Created_x0020_Date","Lookup"
"/sites/FinanceDepartment/AccountsPayable_Archive","File Size","File_x0020_Size","Lookup"
"/sites/FinanceDepartment/AccountsPayable_Archive","Item Type","FSObjType","Lookup"
"/sites/FinanceDepartment/AccountsPayable_Archive","Sort Type","SortBehavior","Lookup"
"/sites/FinanceDepartment/AccountsPayable_Archive","Effective Permissions Mask","PermMask","Computed"
"/sites/FinanceDepartment/AccountsPayable_Archive","Principal Count","PrincipalCount","Computed"
"/sites/FinanceDepartment/AccountsPayable_Archive","ID of the User who has the item Checked Out","CheckedOutUserId","Lookup"
